month,season,is_highway,roadType,class,lat,lon
-0.017477304070200865,-0.018136421132508067,0.0,0.01607915181404598,-0.02856578594229896,-0.08095523785799133,-0.04134326529620629
-0.007713490657375906,-0.01188013850616312,0.0,0.17053190569701018,1.1340124294996459,-1.0389705472172577,-0.3521239333017493
-0.018604663385270483,-0.01727279184511604,0.0,-0.22141465631407403,1.029302431459984,-0.22735905028980977,-0.3616205207277915
-0.017659216068620514,-0.01912596385168385,0.0,0.006868911919636622,-0.0664155834450839,-0.019102073311837147,-0.032937655408025485
-0.03278235610041727,-0.02728011771434746,0.0,0.004624662123893623,-0.09203771212627015,-0.06396176229165042,0.06836889795585618
-0.010021415210069617,-0.016249168537793426,0.0,0.04002227338766206,-0.09245914453715066,0.008025818798879548,-0.05728477168720758
-0.0744874775443162,-0.034445109536484046,0.0,0.012401742768628045,-0.2648378621994085,-0.09795009494332674,0.28603331320761066
-0.019257151108980665,-0.021984903190618073,0.0,0.010257329932126153,-0.06610314983952231,-0.0025508771056090736,-0.010068076044210138
-0.03325219999309041,-0.029043651137521123,0.0,0.011903294242370141,-0.22165439323798097,-0.04727681451632366,0.1510969073205788
-0.017212394236886995,-0.017874162489059243,0.0,0.02810943315432923,-0.025670007176782424,-0.059324184320369254,-0.06279330345244227
-0.017659216068620514,-0.018891420858617045,0.0,0.008188528920327382,-0.06891415259316537,-0.018995803915877314,-0.037045530949507514
-0.032178817537220857,-0.027484860866251414,0.0,-0.010102187234872547,-0.15920647436677246,-0.0589078702167104,0.11900292717357626
-0.017659216068620514,-0.01912596385168385,0.0,0.006868911919636622,-0.0664155834450839,-0.019102073311837147,-0.032937655408025485
-0.007306596166380315,-0.012646244215797986,0.0,-0.04648062112557098,1.0874699779510706,-0.7701307313585881,-0.36569887612557256
-0.01392870314499925,-0.01718139821921873,0.0,0.045790519317312,-0.11165663305178197,0.03362437077842798,-0.05615250671378772
-0.017477304070200865,-0.018136421132508067,0.0,0.015725453951898734,-0.031399479014840255,-0.07179314476397852,-0.04553250006088105
